Returned byte 0x48
Returned byte 0x34
Returned byte 0x33
64 -392 -518
63 -393 -518
63 -395 -520
67 -387 -520
60 -392 -519
63 -395 -524
58 -394 -522
55 -395 -522
65 -392 -523
60 -392 -522
59 -393 -523
64 -392 -525
56 -398 -517
63 -390 -520
59 -393 -522
54 -393 -523
61 -389 -526
56 -394 -518
60 -389 -525
56 -392 -522
50 -395 -522
55 -392 -526
52 -394 -522
54 -391 -524
56 -390 -526
48 -396 -522
53 -389 -528
49 -395 -529
40 -395 -525
47 -391 -537
42 -391 -531
39 -391 -533
36 -387 -539
28 -392 -535
29 -387 -541
24 -390 -546
18 -388 -546
16 -385 -550
4 -391 -546
10 -382 -557
3 -388 -555
-1 -384 -556
-1 -382 -563
-6 -386 -557
-7 -380 -563
-10 -383 -561
-13 -382 -566
-12 -376 -569
-19 -380 -563
-16 -377 -569
-18 -381 -567
-23 -383 -566
-20 -376 -572
-24 -379 -567
-26 -379 -567
-24 -377 -576
-32 -381 -572
-32 -378 -575
-36 -378 -575
-37 -378 -573
-40 -373 -579
-45 -377 -578
-49 -377 -582
-49 -374 -581
-59 -377 -577
-57 -375 -582
-61 -374 -582
-68 -370 -585
-70 -366 -590
-79 -373 -586
-77 -368 -592
-86 -373 -589
-88 -371 -586
-90 -366 -591
-94 -369 -591
-94 -368 -591
-97 -364 -595
-102 -367 -588
-101 -368 -593
-106 -367 -593
-107 -366 -594
-106 -361 -600
-111 -366 -594
-112 -363 -597
-112 -364 -596
-118 -365 -591
-113 -367 -598
-119 -366 -595
-123 -362 -596
-120 -356 -603
-129 -361 -594
-127 -358 -601
-134 -364 -597
-139 -361 -594
-140 -354 -602
-145 -362 -597
-153 -358 -598
-153 -356 -605
-162 -358 -597
-162 -355 -600
-170 -357 -596
-176 -358 -597
-177 -352 -603
-183 -356 -598
-187 -355 -601
-191 -348 -598
-201 -355 -594
-201 -347 -600
-208 -351 -596
-209 -350 -599
-213 -344 -603
-216 -350 -592
-220 -346 -598
-221 -349 -593
-224 -349 -591
-226 -342 -599
-234 -346 -590
-237 -347 -593
-241 -344 -595
-248 -347 -587
-250 -338 -589
-259 -342 -587
-263 -342 -586
-263 -333 -589
-270 -346 -583
-272 -343 -582
-280 -339 -580
-281 -345 -575
-283 -336 -582
-287 -340 -576
-291 -338 -576
-296 -334 -577
-298 -341 -568
-302 -339 -576
-308 -337 -573
-310 -335 -569
-318 -328 -574
-323 -331 -567
-331 -327 -563
-337 -327 -560
-347 -331 -549
-351 -325 -557
-358 -327 -549
-363 -323 -545
-372 -318 -549
-377 -326 -538
-381 -320 -536
-387 -322 -531
-385 -324 -528
-392 -314 -535
-397 -320 -524
-398 -320 -525
-402 -316 -525
-399 -322 -520
-404 -315 -526
-408 -317 -522
-405 -315 -522
-406 -313 -524
-409 -318 -517
-409 -314 -521
-408 -315 -517
-411 -319 -511
-414 -313 -519
-413 -317 -508
-418 -315 -513
-422 -314 -511
-419 -317 -501
-427 -313 -506
-430 -317 -499
-432 -313 -497
-436 -309 -498
-437 -316 -489
-442 -311 -487
-444 -312 -491
-447 -316 -479
-452 -308 -486
-454 -311 -477
-458 -310 -476
-465 -304 -476
-465 -313 -465
-469 -306 -465
-471 -308 -457
-472 -308 -453
-480 -303 -454
-479 -311 -444
-477 -307 -446
-480 -307 -444
-481 -314 -436
-485 -304 -441
-484 -309 -434
-491 -307 -434
-489 -302 -437
-491 -308 -424
-494 -307 -430
-494 -306 -420
-497 -307 -415
-503 -301 -417
-504 -309 -408
-506 -303 -407
-509 -301 -403
-507 -313 -396
-511 -304 -397
-510 -306 -388
-514 -307 -389
-520 -300 -389
-518 -306 -382
-520 -303 -377
-524 -305 -373
-524 -310 -365
-526 -302 -363
-529 -307 -356
-529 -307 -351
-531 -301 -351
-529 -309 -340
-537 -305 -337
-535 -307 -330
-536 -308 -323
-543 -304 -324
-540 -313 -315
-545 -307 -311
-547 -304 -306
-541 -314 -296
-547 -305 -297
-545 -310 -290
-549 -307 -286
-551 -302 -286
-544 -315 -280
