Header Lines
Date	mSecs Since Epoch	Roll	Pitch	Heading	Roll rate	Pitch rate	Heading rate	Track	Speed over ground	Rudder Demand	MainSail Demand	Jib Demand	Latitude	Longitude
060914-103259.111 1409999579111	1.274807	-2.666511	-102.221718	-0.137009	0.059187	-0.366688	0.000000	0.000000	65.551735	0.000000	0.000000	0.000000	0.000000
060914-103259.131 1409999579131	1.283304	-2.663465	-102.255432	0.292666	0.158653	-1.159668	0.000000	0.000000	65.373169	0.000000	0.000000	0.000000	0.000000
060914-103259.151 1409999579151	1.283304	-2.663465	-102.255432	0.292666	0.158653	-1.159668	0.000000	0.000000	65.373169	0.000000	0.000000	0.000000	0.000000
060914-103259.171 1409999579171	1.282820	-2.657544	-102.287750	-0.100270	0.084147	-1.077652	0.000000	0.000000	65.373169	0.000000	0.000000	0.000000	0.000000
060914-103259.191 1409999579191	1.282820	-2.657544	-102.287750	-0.100270	0.084147	-1.077652	0.000000	0.000000	65.316734	0.000000	0.000000	0.000000	0.000000
060914-103259.211 1409999579211	1.280312	-2.652814	-102.317543	-0.095569	0.006676	-1.091957	0.000000	0.000000	65.316734	0.000000	0.000000	0.000000	0.000000
060914-103259.231 1409999579231	1.280312	-2.652814	-102.317543	-0.095569	0.006676	-1.091957	0.000000	0.000000	65.255722	0.000000	0.000000	0.000000	0.000000
060914-103259.251 1409999579251	1.278139	-2.641374	-102.316498	-0.019193	0.413537	0.262260	0.000000	0.000000	65.255722	0.000000	0.000000	0.000000	0.000000
060914-103259.271 1409999579271	1.278139	-2.641374	-102.316498	-0.019193	0.413537	0.262260	0.000000	0.000000	65.255722	0.000000	0.000000	0.000000	0.000000
060914-103259.291 1409999579291	1.270737	-2.628306	-102.317871	-0.482805	0.341892	-0.121593	0.000000	0.000000	65.370529	0.000000	0.000000	0.000000	0.000000
060914-103259.311 1409999579311	1.270737	-2.628306	-102.317871	-0.482805	0.341892	-0.121593	0.000000	0.000000	65.370529	0.000000	0.000000	0.000000	0.000000
060914-103259.333 1409999579333	1.266553	-2.619940	-102.310165	-0.028022	0.181526	0.284672	0.000000	0.000000	65.408134	0.000000	0.000000	0.000000	0.000000
060914-103259.351 1409999579351	1.266553	-2.619940	-102.310165	-0.028022	0.181526	0.284672	0.000000	0.000000	65.408134	0.000000	0.000000	0.000000	0.000000
